"ActivityID"	"Activity"	"SubjectID"	"Variable"	"STATS"	"Mode"	"AccelerationSignal"	"Type"	"AxialSignal"	"SignalDerivedTime"	"count"	"mean"
5	"STANDING"	30	"tGravityAcc-std()-Z"	"STD"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	59	-0.949207368305085
5	"STANDING"	30	"tBodyAccJerk-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	59	-0.968430745254237
5	"STANDING"	30	"tBodyAccJerk-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	59	-0.957318881355932
5	"STANDING"	30	"tBodyAccJerk-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	59	-0.968897316101695
5	"STANDING"	30	"tBodyGyro-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	NA	59	-0.911408517966102
5	"STANDING"	30	"tBodyGyro-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	NA	59	-0.94070541220339
5	"STANDING"	30	"tBodyGyro-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	NA	59	-0.93083468440678
5	"STANDING"	30	"tBodyGyroJerk-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	59	-0.960119074237288
5	"STANDING"	30	"tBodyGyroJerk-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	59	-0.968135006271186
5	"STANDING"	30	"tBodyGyroJerk-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	59	-0.970845670677966
5	"STANDING"	30	"tBodyAccMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	59	-0.916570441355932
5	"STANDING"	30	"tGravityAccMag-std()"	"STD"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	59	-0.916570441355932
5	"STANDING"	30	"tBodyAccJerkMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	59	-0.950762271186441
5	"STANDING"	30	"tBodyGyroMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	59	-0.887247636779661
5	"STANDING"	30	"tBodyGyroJerkMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	59	-0.955995671864407
5	"STANDING"	30	"fBodyAcc-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	59	-0.980426575762712
5	"STANDING"	30	"fBodyAcc-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	59	-0.885572781694915
5	"STANDING"	30	"fBodyAcc-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	59	-0.907286793050847
5	"STANDING"	30	"fBodyAccJerk-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	59	-0.972216728644068
5	"STANDING"	30	"fBodyAccJerk-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	59	-0.960442360508475
5	"STANDING"	30	"fBodyAccJerk-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	59	-0.973954338305085
5	"STANDING"	30	"fBodyGyro-std()-X"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	59	-0.911718163220339
5	"STANDING"	30	"fBodyGyro-std()-Y"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	59	-0.939469774067797
5	"STANDING"	30	"fBodyGyro-std()-Z"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	59	-0.935176884915254
5	"STANDING"	30	"fBodyAccMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	59	-0.921733233050847
5	"STANDING"	30	"fBodyBodyAccJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	59	-0.946639846949153
5	"STANDING"	30	"fBodyBodyGyroMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	59	-0.888872227966102
5	"STANDING"	30	"fBodyBodyGyroJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	59	-0.955008564237288
6	"LAYING"	1	"tBodyAcc-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	NA	50	0.22159824394
6	"LAYING"	1	"tBodyAcc-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	NA	50	-0.0405139534294
6	"LAYING"	1	"tBodyAcc-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	NA	50	-0.11320355358
6	"LAYING"	1	"tGravityAcc-mean()-X"	"Mean"	"Time"	"Gravity"	"Acceleration"	"X"	NA	50	-0.24888179828
6	"LAYING"	1	"tGravityAcc-mean()-Y"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	50	0.70554977346
6	"LAYING"	1	"tGravityAcc-mean()-Z"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	50	0.4458177198
6	"LAYING"	1	"tBodyAccJerk-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	50	0.0810865342
6	"LAYING"	1	"tBodyAccJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	50	0.0038382040088
6	"LAYING"	1	"tBodyAccJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	50	0.010834236361
6	"LAYING"	1	"tBodyGyro-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	NA	50	-0.016553093978
6	"LAYING"	1	"tBodyGyro-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	NA	50	-0.064486124088
6	"LAYING"	1	"tBodyGyro-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	NA	50	0.14868943626
6	"LAYING"	1	"tBodyGyroJerk-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	50	-0.107270949192
6	"LAYING"	1	"tBodyGyroJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	50	-0.04151728689
6	"LAYING"	1	"tBodyGyroJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	50	-0.0740501211
6	"LAYING"	1	"tBodyAccMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	50	-0.8419291525
6	"LAYING"	1	"tGravityAccMag-mean()"	"Mean"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	50	-0.8419291525
6	"LAYING"	1	"tBodyAccJerkMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	50	-0.9543962646
6	"LAYING"	1	"tBodyGyroMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	50	-0.874759548
6	"LAYING"	1	"tBodyGyroJerkMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	50	-0.96346103
6	"LAYING"	1	"fBodyAcc-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	50	-0.9390990524
6	"LAYING"	1	"fBodyAcc-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	50	-0.86706520518
6	"LAYING"	1	"fBodyAcc-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	50	-0.8826668762
6	"LAYING"	1	"fBodyAcc-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	50	-0.158792670508
6	"LAYING"	1	"fBodyAcc-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	50	0.097534841586
6	"LAYING"	1	"fBodyAcc-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	50	0.08943765522
6	"LAYING"	1	"fBodyAccJerk-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	50	-0.9570738838
6	"LAYING"	1	"fBodyAccJerk-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	50	-0.9224626098
6	"LAYING"	1	"fBodyAccJerk-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	50	-0.9480609042
6	"LAYING"	1	"fBodyAccJerk-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	50	0.132419092398
6	"LAYING"	1	"fBodyAccJerk-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	50	0.024513618956
6	"LAYING"	1	"fBodyAccJerk-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	50	0.02438794528
6	"LAYING"	1	"fBodyGyro-mean()-X"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	50	-0.850249174586
6	"LAYING"	1	"fBodyGyro-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	50	-0.9521914948
6	"LAYING"	1	"fBodyGyro-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	50	-0.909302721
6	"LAYING"	1	"fBodyGyro-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	50	-0.003546795856
6	"LAYING"	1	"fBodyGyro-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	50	-0.091529130882
6	"LAYING"	1	"fBodyGyro-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	50	0.01045812566
6	"LAYING"	1	"fBodyAccMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	50	-0.8617676481
6	"LAYING"	1	"fBodyAccMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	50	0.08640856294
6	"LAYING"	1	"fBodyBodyAccJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	50	-0.9333003608
6	"LAYING"	1	"fBodyBodyAccJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	50	0.26639115416
6	"LAYING"	1	"fBodyBodyGyroMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	50	-0.8621901854
6	"LAYING"	1	"fBodyBodyGyroMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	50	-0.1397750127
6	"LAYING"	1	"fBodyBodyGyroJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	50	-0.9423669466
6	"LAYING"	1	"fBodyBodyGyroJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	50	0.17648590708
6	"LAYING"	1	"tBodyAcc-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	NA	50	-0.9280564692
6	"LAYING"	1	"tBodyAcc-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	NA	50	-0.83682740562
6	"LAYING"	1	"tBodyAcc-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	NA	50	-0.826061401628
6	"LAYING"	1	"tGravityAcc-std()-X"	"STD"	"Time"	"Gravity"	"Acceleration"	"X"	NA	50	-0.8968300184
6	"LAYING"	1	"tGravityAcc-std()-Y"	"STD"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	50	-0.90772000676
6	"LAYING"	1	"tGravityAcc-std()-Z"	"STD"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	50	-0.85236629022
6	"LAYING"	1	"tBodyAccJerk-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	50	-0.958482112
6	"LAYING"	1	"tBodyAccJerk-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	50	-0.9241492736
6	"LAYING"	1	"tBodyAccJerk-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	50	-0.9548551108
6	"LAYING"	1	"tBodyGyro-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	NA	50	-0.87354386782
6	"LAYING"	1	"tBodyGyro-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	NA	50	-0.9510904402
6	"LAYING"	1	"tBodyGyro-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	NA	50	-0.9082846626
6	"LAYING"	1	"tBodyGyroJerk-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	50	-0.9186085208
6	"LAYING"	1	"tBodyGyroJerk-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	50	-0.9679072436
6	"LAYING"	1	"tBodyGyroJerk-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	50	-0.9577901596
6	"LAYING"	1	"tBodyAccMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	50	-0.79514486386
6	"LAYING"	1	"tGravityAccMag-std()"	"STD"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	50	-0.79514486386
6	"LAYING"	1	"tBodyAccJerkMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	50	-0.9282456284
6	"LAYING"	1	"tBodyGyroMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	50	-0.81901016976
6	"LAYING"	1	"tBodyGyroJerkMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	50	-0.9358409828
6	"LAYING"	1	"fBodyAcc-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	50	-0.9244374346
6	"LAYING"	1	"fBodyAcc-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	50	-0.8336255561
6	"LAYING"	1	"fBodyAcc-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	50	-0.81289155944
6	"LAYING"	1	"fBodyAccJerk-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	50	-0.9641607086
6	"LAYING"	1	"fBodyAccJerk-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	50	-0.9322178704
6	"LAYING"	1	"fBodyAccJerk-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	50	-0.9605869872
6	"LAYING"	1	"fBodyGyro-std()-X"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	50	-0.8822964508
6	"LAYING"	1	"fBodyGyro-std()-Y"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	50	-0.9512320494
6	"LAYING"	1	"fBodyGyro-std()-Z"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	50	-0.9165825082
6	"LAYING"	1	"fBodyAccMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	50	-0.7983009404
6	"LAYING"	1	"fBodyBodyAccJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	50	-0.9218039756
6	"LAYING"	1	"fBodyBodyGyroMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	50	-0.82431943968
6	"LAYING"	1	"fBodyBodyGyroJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	50	-0.9326606676
6	"LAYING"	2	"tBodyAcc-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	NA	48	0.281373403958333
6	"LAYING"	2	"tBodyAcc-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	NA	48	-0.0181587397583333
6	"LAYING"	2	"tBodyAcc-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	NA	48	-0.107245610416667
6	"LAYING"	2	"tGravityAcc-mean()-X"	"Mean"	"Time"	"Gravity"	"Acceleration"	"X"	NA	48	-0.509754238125
6	"LAYING"	2	"tGravityAcc-mean()-Y"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	48	0.752536639375
6	"LAYING"	2	"tGravityAcc-mean()-Z"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	48	0.646834879583333
6	"LAYING"	2	"tBodyAccJerk-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	48	0.0825972511666667
6	"LAYING"	2	"tBodyAccJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	48	0.012254788451875
6	"LAYING"	2	"tBodyAccJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.00180264895625
6	"LAYING"	2	"tBodyGyro-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	NA	48	-0.01847660675
6	"LAYING"	2	"tBodyGyro-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	NA	48	-0.111800824583333
6	"LAYING"	2	"tBodyGyro-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	NA	48	0.144882846104167
6	"LAYING"	2	"tBodyGyroJerk-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	48	-0.101974134208333
6	"LAYING"	2	"tBodyGyroJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	48	-0.0358590176083333
6	"LAYING"	2	"tBodyGyroJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	48	-0.0701783020833333
6	"LAYING"	2	"tBodyAccMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.977435485208333
6	"LAYING"	2	"tGravityAccMag-mean()"	"Mean"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	48	-0.977435485208333
6	"LAYING"	2	"tBodyAccJerkMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.987741696041667
6	"LAYING"	2	"tBodyGyroMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.950011569583333
6	"LAYING"	2	"tBodyGyroJerkMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	-0.991767074166667
6	"LAYING"	2	"fBodyAcc-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	48	-0.976725059791667
6	"LAYING"	2	"fBodyAcc-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	48	-0.979800877916667
6	"LAYING"	2	"fBodyAcc-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	48	-0.984380981875
6	"LAYING"	2	"fBodyAcc-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	48	-0.146482792591667
6	"LAYING"	2	"fBodyAcc-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	48	0.2572894655
6	"LAYING"	2	"fBodyAcc-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	48	0.402532553395833
6	"LAYING"	2	"fBodyAccJerk-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	48	-0.985813630833333
6	"LAYING"	2	"fBodyAccJerk-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.982768250416667
6	"LAYING"	2	"fBodyAccJerk-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.986197134583333
6	"LAYING"	2	"fBodyAccJerk-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	48	0.159808328563875
6	"LAYING"	2	"fBodyAccJerk-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	48	0.1212064240125
6	"LAYING"	2	"fBodyAccJerk-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	48	0.190558218145833
6	"LAYING"	2	"fBodyGyro-mean()-X"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	48	-0.9864311425
6	"LAYING"	2	"fBodyGyro-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	48	-0.983321635416667
6	"LAYING"	2	"fBodyGyro-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	48	-0.9626718875
6	"LAYING"	2	"fBodyGyro-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	48	0.10261131938125
6	"LAYING"	2	"fBodyGyro-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	48	0.04228066839375
6	"LAYING"	2	"fBodyGyro-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	48	0.0552985986479167
6	"LAYING"	2	"fBodyAccMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.975110196458333
6	"LAYING"	2	"fBodyAccMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	48	0.2662982125
6	"LAYING"	2	"fBodyBodyAccJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.985374114791667
6	"LAYING"	2	"fBodyBodyAccJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	0.3417585745
6	"LAYING"	2	"fBodyBodyGyroMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.972112972708333
6	"LAYING"	2	"fBodyBodyGyroMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	48	0.01856447223125
6	"LAYING"	2	"fBodyBodyGyroJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	-0.990248702291667
6	"LAYING"	2	"fBodyBodyGyroJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	0.264801505395833
6	"LAYING"	2	"tBodyAcc-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	NA	48	-0.974059464791667
6	"LAYING"	2	"tBodyAcc-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	NA	48	-0.98027739875
6	"LAYING"	2	"tBodyAcc-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	NA	48	-0.984233296875
6	"LAYING"	2	"tGravityAcc-std()-X"	"STD"	"Time"	"Gravity"	"Acceleration"	"X"	NA	48	-0.959014441458333
6	"LAYING"	2	"tGravityAcc-std()-Y"	"STD"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	48	-0.988211865208333
6	"LAYING"	2	"tGravityAcc-std()-Z"	"STD"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	48	-0.984230418125
6	"LAYING"	2	"tBodyAccJerk-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	48	-0.98587216875
6	"LAYING"	2	"tBodyAccJerk-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.98317254125
6	"LAYING"	2	"tBodyAccJerk-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.988442014375
6	"LAYING"	2	"tBodyGyro-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	NA	48	-0.988275232916667
6	"LAYING"	2	"tBodyGyro-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	NA	48	-0.982291608958333
6	"LAYING"	2	"tBodyGyro-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	NA	48	-0.960306560416667
6	"LAYING"	2	"tBodyGyroJerk-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	48	-0.993235849166667
6	"LAYING"	2	"tBodyGyroJerk-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	48	-0.989567537916667
6	"LAYING"	2	"tBodyGyroJerk-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	48	-0.98803582125
6	"LAYING"	2	"tBodyAccMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.972873912916667
6	"LAYING"	2	"tGravityAccMag-std()"	"STD"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	48	-0.972873912916667
6	"LAYING"	2	"tBodyAccJerkMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.98551807625
6	"LAYING"	2	"tBodyGyroMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.961164053958333
6	"LAYING"	2	"tBodyGyroJerkMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	-0.989718095208333
6	"LAYING"	2	"fBodyAcc-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	48	-0.973246482083333
6	"LAYING"	2	"fBodyAcc-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	48	-0.981025105625
6	"LAYING"	2	"fBodyAcc-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	48	-0.984792185
6	"LAYING"	2	"fBodyAccJerk-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	48	-0.987250255833333
6	"LAYING"	2	"fBodyAccJerk-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.984987392916667
6	"LAYING"	2	"fBodyAccJerk-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.989345368541667
6	"LAYING"	2	"fBodyGyro-std()-X"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	48	-0.988860685833333
6	"LAYING"	2	"fBodyGyro-std()-Y"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	48	-0.981910616458333
6	"LAYING"	2	"fBodyGyro-std()-Z"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	48	-0.963174222291667
6	"LAYING"	2	"fBodyAccMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.975121387916667
6	"LAYING"	2	"fBodyBodyAccJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.984568489166667
6	"LAYING"	2	"fBodyBodyGyroMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.96109837875
